label,text
statement,La transición a los vehículos eléctricos requiere una expansión significativa de la red eléctrica.
statement,Las redes inteligentes emplean la tecnología digital para optimizar la distribución de la electricidad.
statement,Els programes de gestió de la demanda incentiven els consuments a desplaçar-se el consum de energia eléctrica a les hornetes més baixes.
statement,Les centrals elèctriques virtuals agrupen les diverses formes de recursos energètics distribuïts per prestar serveis a la xarxa.
statement,El almacenamiento de la batería ha transformat la economía de los sistemas de energía renovable.
statement,Els projectes de bateries a l’escala de la retransmisión operen actualment a l’escala de gigavathores en diversos països.
statement,El almacenamiento hidroeléctrico bombeado sigue siendo la forma más grande de almacenamiento de energía a escala de red a nivel mundial.
statement,Les solucions de gestió de la memòria a llarg termini són essencials per gestionar la variabilitat estacional en el aprovisionament renovable.
statement,El almacenamiento de energía mediante aire comprimido utiliza cuevas subterráneas para almacenar energía mecánicamente.
statement,"En Suècia, s’està pilotant la producció de l’acero verd utilitzant hidrogen en lloc del carbó."
statement,"La descarbonització industrial és tecnicament feasible, però requereix una important inversión de capital."
statement,L'entorn construït representa quasi un quaranta per cent del consum global d'energia.
statement,El reforzamiento profundo de los edificios existentes es la opción más económica para descarbonizar el parque inmobiliario.
statement,Els càntars són de tres a quatre vegades més eficients que les calentadores de gas.
statement,Les redes de calefacción urbana abastecen a millones de hogares en Escandinavia y Europa del Este.
statement,El urbanisme que fomenta la movilidad a pie reduce la demanda de energía y mejora la salud pública.
statement,El zonificación mixta reduce la necesidad de viajar en coche.
statement,S'ha demostrat que les barrires de baix tráfic amb menys activitat veicular improveixen la qualitat de l'aire i augmenten el moviment físic.
statement,"La infraestructura verde, que incluye parques y árboles de la calle, ayuda a gestionar el calor urbano y las inundaciones."
statement,El disseny biofílic incorpora elements naturals en els edificis per millorar el bienestar.
statement,Els edificis amb una producció neta de CO₂ zero són un standard en alguns països escandinavos.
statement,El carbonemcorporat en els materials de construcció és una zona de concentració en creixement per al sector.
statement,La construcció en encofrado de madera i el beton de baix impacte de CO₂ són alternatives en creixent als métodos tradicionals.
statement,"El material de madera en masa, o la madera laminada en contra, secuestra el carbono y reduce las emisiones incorporadas."
statement,L'economia circular podria reduir el ús global de materials en un 28% per als anys 2050.
statement,"La sinergia industrial, en la que los residuos de una empresa se convierten en materia prima para otra, es un principio de la economía circular."
statement,El Pacte Verde Europeo busca convertir a Europa en un país neutro en materia de clima para el año 2050.
statement,La Llei d'Reduçó de la Inflació a les Estats Units representa la major inversió climàtica de la història de les Amèriques.
statement,China s'ha comprometido a alcanzar el pico de emisiones antes del año 2030 i la neutralidad en carbono para el año 2060.
statement,L'Índia s'ha comprometido a destinar el 50% de la capacitat de energia renovable per al an 2030.
statement,Els països en desarrollo afirmen que no han de estar limitats per els objectius d’emissió que no han creat.
statement,El principi de responsabilitats comunes però diferenciades és el fonament de les negociacions climàtiques a nivell internacional.
statement,La pérdida y el daño se refieren al perjuicio causado por el cambio climático que no puede ser adaptado o mitigado.
statement,Els petits estats insulares esdevenen d’adre amenaçades existencials per l’augment de nivell del mar i les tempes més intenses.
statement,"La litigiació climàtica ha crescut de manera espectacular, amb més d’un milljón de casos registrats a nivell mundial."
statement,El tribunal neerlandès va ordenar a Shell que reduísse les emissions en un 45% el any 2030.
statement,Els moviments climàtics liderats per joves han galvanitzat l'atenció pública sobre la urgència de l'acció climàtica.
statement,La greva escolar per al moviment climàtic va reunir més de quatre milions de participants a nivell global.
statement,"El suport públic per a la lluita contra el canvi climàtic continua fort en la majoria de països, a pesar dels costos implicats."
statement,El canvi de comportament entre els consuments pot contribuir de manera significativa a la reduçió de les emissions.
statement,El consum de carn i productes lacti als representa aproximadament el 14% de les emissions de gas de efect de invernadero a nivell global.
statement,El pas a una dieta basada en plantas podría liberar tierras y reducir significativamente las emisiones agrícolas.
statement,El mercat global de les proteïnes d'origen vegetal ha crescut més del 30% anualment.
statement,La carn cultivada en laboratorio ha arribat a l'escala comercial a Singapur i a Israel.
statement,Estuvien considerant reformses en la etiquetació de la alimentació per informar als consuments de la pegada de carbon del product.
wh_question,¿Què és el cicle del nitrògen i per què és important?
wh_question,¿Cuáles son las principales diferencias entre la mitosis y la meiosis?
wh_question,¿Cuál es el papel del hígado en la desintoxicación?
wh_question,¿Que causa las mutaciones genéticas?
wh_question,¿Qual és la relació entre els genots i les proteïnes?
wh_question,¿En qué se diferencia un rasgo dominante de uno recesivo?
wh_question,¿Què és la selecció natural?
wh_question,¿Què és la seleccció sexual?
wh_question,¿En qué consiste el efecto de cuello de botella en la genética de poblaciones?
wh_question,¿Qué es el traspaso genético horizontal?
wh_question,¿Què és l'epigenetics i com funciona?
wh_question,¿Cuáles son las principales diferencias entre los procariotas y los eucariotas?
wh_question,¿En qué se diferencia la inmunidad innata de la adaptativa?
wh_question,¿Qué és un antigen?
wh_question,¿Qué es un anticuerpo monoclonal y cómo se utiliza en medicina?
wh_question,¿Para qué se utiliza la reacción en cadena de la polimerasa?
wh_question,¿Qué es la electroforesis en gel?
wh_question,¿Qué es el Western blot?
wh_question,¿Qué es un ensayo clínico y cuáles son sus fases?
